Batch_Number,Date,Drug_Name,MRP_Unit_Price,Qty_Sold,Total_Amount,Transaction_ID
ALL-2503-35,2025-03-16,Allegra 120,198.0,7,1386.0,TXN-18084
DOL-2502-51,2025-03-16,Dolo 650,30.0,2,60.0,TXN-18085
TEL-2503-22,2025-03-16,Telma 40,220.0,3,660.0,TXN-18086
GEN-18087,2025-03-16,Pan 40,155.0,3,465.0,TXN-18087
ALL-2503-35,2025-03-16,Allegra 120,198.0,7,1386.0,TXN-18088
GLY-2503-36,2025-03-16,Glycomet 500,22.5,2,45.0,TXN-18089
DOL-2502-51,2025-03-16,Dolo 650,30.0,5,150.0,TXN-18090
TEL-2502-77,2025-03-16,Telma 40,220.0,2,440.0,TXN-18091
AZI-2503-81,2025-03-16,Azithral 500,118.5,2,237.0,TXN-18092
GLY-2503-36,2025-03-16,Glycomet 500,22.5,3,67.5,TXN-18093
DOL-2503-23,2025-03-16,Dolo 650,30.0,4,120.0,TXN-18094
AZI-2502-13,2025-03-17,Azithral 500,118.5,5,592.5,TXN-18095
DOL-2503-45,2025-03-17,Dolo 650,30.0,3,90.0,TXN-18096
GLY-2503-36,2025-03-17,Glycomet 500,22.5,4,90.0,TXN-18097
PAN-2502-92,2025-03-17,Pan 40,155.0,3,465.0,TXN-18098
DOL-2503-23,2025-03-17,Dolo 650,30.0,5,150.0,TXN-18099
GEN-18100,2025-03-17,Allegra 120,198.0,8,1584.0,TXN-18100
ALL-2502-49,2025-03-17,Allegra 120,198.0,9,1782.0,TXN-18101
AZI-2503-75,2025-03-17,Azithral 500,118.5,5,592.5,TXN-18102
DOL-2503-45,2025-03-17,Dolo 650,30.0,5,150.0,TXN-18103
GLY-2503-36,2025-03-17,Glycomet 500,22.5,2,45.0,TXN-18104
ALL-2503-56,2025-03-17,Allegra 120,198.0,6,1188.0,TXN-18105
AZI-2503-81,2025-03-17,Azithral 500,118.5,5,592.5,TXN-18106
AZI-2502-13,2025-03-17,Azithral 500,118.5,3,355.5,TXN-18107
PAN-2503-21,2025-03-18,Pan 40,155.0,2,310.0,TXN-18108
GLY-2503-36,2025-03-18,Glycomet 500,22.5,1,22.5,TXN-18109
ALL-2503-35,2025-03-18,Allegra 120,198.0,7,1386.0,TXN-18110
PAN-2503-21,2025-03-18,Pan 40,155.0,4,620.0,TXN-18111
TEL-2502-77,2025-03-18,Telma 40,220.0,3,660.0,TXN-18112
AZI-2503-75,2025-03-18,Azithral 500,118.5,5,592.5,TXN-18113
GEN-18114,2025-03-18,Allegra 120,198.0,6,1188.0,TXN-18114
GLY-2502-36,2025-03-18,Glycomet 500,22.5,1,22.5,TXN-18115
AZI-2503-81,2025-03-19,Azithral 500,118.5,3,355.5,TXN-18116
TEL-2503-10,2025-03-19,Telma 40,220.0,1,220.0,TXN-18117
TEL-2502-77,2025-03-19,Telma 40,220.0,5,1100.0,TXN-18118
GLY-2502-36,2025-03-19,Glycomet 500,22.5,3,67.5,TXN-18119
PAN-2503-89,2025-03-19,Pan 40,155.0,1,155.0,TXN-18120
ALL-2502-49,2025-03-19,Allegra 120,198.0,8,1584.0,TXN-18121
ALL-2503-35,2025-03-19,Allegra 120,198.0,5,990.0,TXN-18122
GEN-18123,2025-03-20,Azithral 500,118.5,2,237.0,TXN-18123
DOL-2502-51,2025-03-20,Dolo 650,30.0,5,150.0,TXN-18124
AZI-2502-13,2025-03-20,Azithral 500,118.5,3,355.5,TXN-18125
AZI-2503-75,2025-03-20,Azithral 500,118.5,1,118.5,TXN-18126
DOL-2503-23,2025-03-20,Dolo 650,30.0,5,150.0,TXN-18127
PAN-2503-89,2025-03-20,Pan 40,155.0,2,310.0,TXN-18128
AZI-2503-75,2025-03-20,Azithral 500,118.5,5,592.5,TXN-18129
AZI-2503-75,2025-03-20,Azithral 500,118.5,5,592.5,TXN-18130
PAN-2502-92,2025-03-20,Pan 40,155.0,1,155.0,TXN-18131
AZI-2503-75,2025-03-20,Azithral 500,118.5,5,592.5,TXN-18132
PAN-2502-92,2025-03-20,Pan 40,155.0,1,155.0,TXN-18133
ALL-2503-56,2025-03-21,Allegra 120,198.0,8,1584.0,TXN-18134
GLY-2503-36,2025-03-21,Glycomet 500,22.5,2,45.0,TXN-18135
DOL-2503-45,2025-03-21,Dolo 650,30.0,4,120.0,TXN-18136
ALL-2503-56,2025-03-21,Allegra 120,198.0,7,1386.0,TXN-18137
DOL-2502-51,2025-03-21,Dolo 650,30.0,5,150.0,TXN-18138
GEN-18139,2025-03-22,Dolo 650,30.0,1,30.0,TXN-18139
PAN-2503-67,2025-03-22,Pan 40,155.0,3,465.0,TXN-18140
GLY-2503-29,2025-03-22,Glycomet 500,22.5,2,45.0,TXN-18141
TEL-2503-58,2025-03-22,Telma 40,220.0,1,220.0,TXN-18142
TEL-2503-58,2025-03-22,Telma 40,220.0,4,880.0,TXN-18143
AZI-2503-75,2025-03-22,Azithral 500,118.5,2,237.0,TXN-18144
DOL-2503-23,2025-03-23,Dolo 650,300.0,2,600.0,TXN-18145
GEN-18146,2025-03-23,Telma 40,220.0,1,220.0,TXN-18146
TEL-2503-58,2025-03-23,Telma 40,220.0,2,440.0,TXN-18147
AZI-2503-75,2025-03-23,Azithral 500,118.5,5,592.5,TXN-18148
ALL-2503-25,2025-03-23,Allegra 120,198.0,7,1386.0,TXN-18149
TEL-2503-58,2025-03-23,Telma 40,220.0,5,1100.0,TXN-18150
GEN-18151,2025-03-23,Telma 40,220.0,3,660.0,TXN-18151
PAN-2503-21,2025-03-23,Pan 40,155.0,5,775.0,TXN-18152
GLY-2503-36,2025-03-23,Glycomet 500,22.5,4,90.0,TXN-18153
ALL-2503-56,2025-03-23,Allegra 120,198.0,4,792.0,TXN-18154
DOL-2503-33,2025-03-23,Dolo 650,30.0,5,150.0,TXN-18155
PAN-2503-89,2025-03-24,Pan 40,155.0,2,310.0,TXN-18156
GEN-18157,2025-03-24,Azithral 500,118.5,1,118.5,TXN-18157
GEN-18158,2025-03-24,Dolo 650,30.0,3,90.0,TXN-18158
DOL-2503-33,2025-03-24,Dolo 650,30.0,2,60.0,TXN-18159
DOL-2503-45,2025-03-24,Dolo 650,30.0,4,120.0,TXN-18160
PAN-2503-89,2025-03-24,Pan 40,155.0,5,775.0,TXN-18161
DOL-2503-33,2025-03-24,Dolo 650,30.0,5,150.0,TXN-18162
GLY-2503-52,2025-03-24,Glycomet 500,22.5,5,112.5,TXN-18163
PAN-2503-67,2025-03-24,Pan 40,155.0,4,620.0,TXN-18164
PAN-2503-89,2025-03-25,Pan 40,155.0,4,620.0,TXN-18165
GLY-2503-52,2025-03-25,Glycomet-500,22.5,2,45.0,TXN-18166
DOL-2503-23,2025-03-25,Dolo 650,30.0,2,60.0,TXN-18167
AZI-2503-83,2025-03-25,Azithral 500,118.5,5,592.5,TXN-18168
TEL-2503-22,2025-03-25,Telma 40,220.0,1,220.0,TXN-18169
PAN-2503-21,2025-03-25,Pan 40,155.0,5,775.0,TXN-18170
TEL-2503-22,2025-03-25,Telma 40,220.0,1,220.0,TXN-18171
DOL-2503-45,2025-03-25,Dolo 650,30.0,4,120.0,TXN-18172
TEL-2503-22,2025-03-25,Telma 40,220.0,4,880.0,TXN-18173
AZI-2503-83,2025-03-25,Azithral 500,118.5,5,592.5,TXN-18174
TEL-2503-58,2025-03-26,Telma 40,220.0,1,220.0,TXN-18175
GLY-2503-29,2025-03-26,Glycomet 500,22.5,2,45.0,TXN-18176
DOL-2503-23,2025-03-26,Dolo 650,30.0,5,150.0,TXN-18177
PAN-2503-67,2025-03-26,Pan 40,155.0,2,310.0,TXN-18178
PAN-2503-21,2025-03-26,Pan 40,1550.0,1,1550.0,TXN-18179
GLY-2503-36,2025-03-26,Glycomet 500,22.5,3,67.5,TXN-18180
ALL-2503-35,2025-03-26,Allegra 120,198.0,7,1386.0,TXN-18181
ALL-2503-56,2025-03-26,Allegra 120,198.0,9,1782.0,TXN-18182
DOL-2503-33,2025-03-26,Dolo 650,30.0,5,150.0,TXN-18183
DOL-2503-33,2025-03-26,Dolo 650,30.0,3,90.0,TXN-18184
ALL-2503-56,2025-03-26,Allegra 120,198.0,9,1782.0,TXN-18185
GLY-2503-36,2025-03-26,Glycomet 500,22.5,3,67.5,TXN-18186
AZI-2503-75,2025-03-26,Azithral 500,118.5,3,355.5,TXN-18187
PAN-2503-89,2025-03-26,Pan 40,155.0,3,465.0,TXN-18188
ALL-2503-35,2025-03-27,Allegra 120,198.0,6,1188.0,TXN-18189
GEN-18190,2025-03-27,Dolo 650,30.0,3,90.0,TXN-18190
DOL-2503-45,2025-03-27,Dolo 650,30.0,5,150.0,TXN-18191
ALL-2503-35,2025-03-27,Allegra 120,198.0,4,792.0,TXN-18192
DOL-2503-23,2025-03-27,Dolo 650,30.0,3,90.0,TXN-18193
TEL-2503-58,2025-03-28,Telma 40,220.0,1,220.0,TXN-18194
AZI-2503-83,2025-03-28,Azithral 500,118.5,1,118.5,TXN-18195
DOL-2503-23,2025-03-28,Dolo 650,30.0,4,120.0,TXN-18196
PAN-2503-21,2025-03-28,Pan 40,155.0,4,620.0,TXN-18197
TEL-2503-58,2025-03-28,Telma 40,220.0,3,660.0,TXN-18198
ALL-2503-56,2025-03-28,Allegra 120,198.0,6,1188.0,TXN-18199
DOL-2503-33,2025-03-28,Dolo 650,30.0,1,30.0,TXN-18200
TEL-2503-58,2025-03-28,Telma 40,220.0,5,1100.0,TXN-18201
ALL-2503-25,2025-03-28,Allegra 120,1980.0,4,7920.0,TXN-18202
DOL-2503-23,2025-03-28,Dolo 650,30.0,2,60.0,TXN-18203
ALL-2503-35,2025-03-28,Allegra 120,198.0,7,1386.0,TXN-18204
PAN-2503-21,2025-03-28,Pan 40,155.0,3,465.0,TXN-18205
AZI-2503-75,2025-03-28,Azithral 500,118.5,5,592.5,TXN-18206
TEL-2503-10,2025-03-28,Telma 40,220.0,4,880.0,TXN-18207
ALL-2503-25,2025-03-29,Allegra 120,198.0,4,792.0,TXN-18208
GEN-18209,2025-03-29,Allegra 120,198.0,9,1782.0,TXN-18209
AZI-2503-83,2025-03-29,Azithral 500,118.5,4,474.0,TXN-18210
AZI-2503-75,2025-03-29,Azithral 500,118.5,2,237.0,TXN-18211
PAN-2503-67,2025-03-29,Pan 40,155.0,2,310.0,TXN-18212
TEL-2503-22,2025-03-29,Telma 40,220.0,1,220.0,TXN-18213
AZI-2503-75,2025-03-29,Azithral 500,118.5,2,237.0,TXN-18214
PAN-2503-67,2025-03-29,Pan 40,155.0,3,465.0,TXN-18215
DOL-2503-33,2025-03-30,Dolo 650,30.0,1,30.0,TXN-18216
GLY-2503-29,2025-03-30,Glycomet 500,22.5,2,45.0,TXN-18217
AZI-2503-75,2025-03-30,Azithral 500,118.5,5,592.5,TXN-18218
PAN-2503-89,2025-03-30,Pan 40,155.0,4,620.0,TXN-18219
AZI-2503-75,2025-03-30,Azithral 500,118.5,4,474.0,TXN-18220
AZI-2503-83,2025-03-30,Azithral 500,118.5,1,118.5,TXN-18221
DOL-2503-33,2025-03-30,Dolo 650,30.0,4,120.0,TXN-18222
DOL-2503-45,2025-03-31,Dolo 650,30.0,4,120.0,TXN-18223
DOL-2503-45,2025-03-31,Dolo 650,30.0,2,60.0,TXN-18224
TEL-2503-10,2025-03-31,Telma 40,220.0,4,880.0,TXN-18225
ALL-2503-35,2025-03-31,Allegra 120,198.0,7,1386.0,TXN-18226
DOL-2503-33,2025-03-31,Dolo 650,30.0,1,30.0,TXN-18227
TEL-2503-22,2025-04-01,Telma 40,220.0,2,440.0,TXN-18228
PAN-2503-89,2025-04-01,Pan 40,155.0,5,775.0,TXN-18229
GLY-2503-29,2025-04-01,Glycomet 500,22.5,1,22.5,TXN-18230
AZI-2503-75,2025-04-01,Azithral 500,118.5,2,237.0,TXN-18231
ALL-2503-25,2025-04-01,Allegra 120,198.0,9,1782.0,TXN-18232
AZI-2503-81,2025-04-01,Azithral 500,118.5,1,118.5,TXN-18233
GLY-2503-29,2025-04-01,Glycomet 500,22.5,2,45.0,TXN-18234
AZI-2503-81,2025-04-01,Azithral 500,118.5,1,118.5,TXN-18235
GEN-18236,2025-04-01,Pan 40,155.0,4,620.0,TXN-18236
PAN-2503-89,2025-04-01,Pan 40,155.0,2,310.0,TXN-18237
GEN-18238,2025-04-01,Pan 40,155.0,2,310.0,TXN-18238
GLY-2503-52,2025-04-01,Glycomet 500,22.5,5,112.5,TXN-18239
PAN-2503-67,2025-04-01,Pan 40,155.0,4,620.0,TXN-18240
DOL-2503-45,2025-04-01,Dolo 650,30.0,2,60.0,TXN-18241
PAN-2503-89,2025-04-01,Pan 40,155.0,3,465.0,TXN-18242
TEL-2503-10,2025-04-02,Telma 40,220.0,1,220.0,TXN-18243
AZI-2503-75,2025-04-02,Azithral 500,118.5,3,355.5,TXN-18244
ALL-2503-56,2025-04-02,Allegra 120,1980.0,4,7920.0,TXN-18245
DOL-2503-33,2025-04-02,Dolo 650,30.0,5,150.0,TXN-18246
DOL-2503-45,2025-04-02,Dolo 650,30.0,2,60.0,TXN-18247
AZI-2503-75,2025-04-02,Azithral 500,118.5,2,237.0,TXN-18248
ALL-2503-56,2025-04-02,Allegra 120,198.0,5,990.0,TXN-18249
TEL-2503-58,2025-04-02,Telma 40,220.0,5,1100.0,TXN-18250
GEN-18251,2025-04-02,Telma 40,220.0,2,440.0,TXN-18251
GLY-2503-52,2025-04-02,Glycomet 500,22.5,4,90.0,TXN-18252
PAN-2503-21,2025-04-03,Pan 40,155.0,1,155.0,TXN-18253
AZI-2503-81,2025-04-03,Azithral 500,118.5,2,237.0,TXN-18254
GLY-2503-29,2025-04-03,Glycomet 500,22.5,4,90.0,TXN-18255
TEL-2503-58,2025-04-03,Telma 40,220.0,5,1100.0,TXN-18256
TEL-2503-58,2025-04-03,Telma 40,220.0,3,660.0,TXN-18257
GEN-18258,2025-04-04,Pan 40,155.0,3,465.0,TXN-18258
GEN-18259,2025-04-04,Pan 40,155.0,4,620.0,TXN-18259
ALL-2503-56,2025-04-04,Allegra 120,198.0,4,792.0,TXN-18260
TEL-2503-10,2025-04-04,Telma 40,220.0,4,880.0,TXN-18261
AZI-2503-83,2025-04-04,Azithral 500,118.5,5,592.5,TXN-18262
ALL-2503-35,2025-04-04,Allegra 120,198.0,6,1188.0,TXN-18263
GLY-2503-29,2025-04-04,Glycomet 500,22.5,2,45.0,TXN-18264
PAN-2503-67,2025-04-04,Pan 40,155.0,1,155.0,TXN-18265
TEL-2503-22,2025-04-04,Telma 40,220.0,3,660.0,TXN-18266
PAN-2503-67,2025-04-04,Pan 40,155.0,5,775.0,TXN-18267
GLY-2503-36,2025-04-04,Glycomet 500,22.5,2,45.0,TXN-18268
ALL-2503-25,2025-04-04,Allegra 120,198.0,5,990.0,TXN-18269
TEL-2503-22,2025-04-05,Telma 40,220.0,2,440.0,TXN-18270
PAN-2503-89,2025-04-05,Pan 40,155.0,2,310.0,TXN-18271
DOL-2503-23,2025-04-05,Dolo 650,30.0,1,30.0,TXN-18272
DOL-2503-33,2025-04-05,Dolo 650,30.0,4,120.0,TXN-18273
ALL-2503-35,2025-04-05,Allegra 120,198.0,8,1584.0,TXN-18274
ALL-2503-35,2025-04-05,Allegra 120,198.0,9,1782.0,TXN-18275
AZI-2503-75,2025-04-05,Azithral 500,118.5,2,237.0,TXN-18276
GLY-2503-52,2025-04-06,Glycomet 500,22.5,3,67.5,TXN-18277
GLY-2503-52,2025-04-06,Glycomet 500,22.5,4,90.0,TXN-18278
DOL-2504-18,2025-04-06,Dolo 650,30.0,5,150.0,TXN-18279
GLY-2503-52,2025-04-06,Glycomet 500,22.5,3,67.5,TXN-18280
GLY-2503-52,2025-04-06,Glycomet 500,22.5,4,90.0,TXN-18281
PAN-2503-21,2025-04-06,Pan 40,155.0,4,620.0,TXN-18282
GLY-2503-52,2025-04-06,Glycomet 500,22.5,5,112.5,TXN-18283
GEN-18284,2025-04-06,Allegra 120,198.0,6,1188.0,TXN-18284
AZI-2504-55,2025-04-06,Azithral 500,118.5,2,237.0,TXN-18285
PAN-2504-92,2025-04-07,Pan 40,155.0,2,310.0,TXN-18286
DOL-2503-45,2025-04-07,Dolo 650,30.0,4,120.0,TXN-18287
PAN-2503-21,2025-04-07,Pan 40,155.0,4,620.0,TXN-18288
AZI-2503-83,2025-04-07,Azithral 500,118.5,3,355.5,TXN-18289
GLY-2503-29,2025-04-07,Glycomet 500,22.5,2,45.0,TXN-18290
TEL-2503-58,2025-04-07,Telma 40,220.0,5,1100.0,TXN-18291
TEL-2503-58,2025-04-07,Telma 40,220.0,4,880.0,TXN-18292
TEL-2503-58,2025-04-07,Telma 40,220.0,4,880.0,TXN-18293
TEL-2503-22,2025-04-07,Telma 40,220.0,2,440.0,TXN-18294
DOL-2503-45,2025-04-07,Dolo 650,30.0,1,30.0,TXN-18295
DOL-2503-45,2025-04-07,Dolo 650,30.0,5,150.0,TXN-18296
ALL-2503-25,2025-04-07,Allegra 120,198.0,6,1188.0,TXN-18297
GLY-2504-18,2025-04-07,Glycomet 500,22.5,1,22.5,TXN-18298
GEN-18299,2025-04-07,Pan 40,155.0,4,620.0,TXN-18299
DOL-2503-45,2025-04-08,Dolo 650,30.0,4,120.0,TXN-18300
PAN-2503-67,2025-04-08,Pan 40,155.0,4,620.0,TXN-18301
AZI-2504-55,2025-04-08,Azithral 500,118.5,5,592.5,TXN-18302
TEL-2504-89,2025-04-08,Telma 40,220.0,3,660.0,TXN-18303
TEL-2503-58,2025-04-08,Telma 40,220.0,3,660.0,TXN-18304
GLY-2503-29,2025-04-08,Glycomet 500,22.5,5,112.5,TXN-18305
TEL-2504-89,2025-04-09,Telma 40,220.0,4,880.0,TXN-18306
ALL-2503-56,2025-04-09,Allegra 120,198.0,9,1782.0,TXN-18307
TEL-2504-89,2025-04-09,Telma 40,220.0,4,880.0,TXN-18308
PAN-2503-67,2025-04-09,Pan 40,155.0,5,775.0,TXN-18309
ALL-2504-51,2025-04-09,Allegra 120,198.0,6,1188.0,TXN-18310
PAN-2503-67,2025-04-09,Pan 40,155.0,3,465.0,TXN-18311
TEL-2504-89,2025-04-10,Telma 40,220.0,3,660.0,TXN-18312
AZI-2504-55,2025-04-10,Azithral 500,118.5,5,592.5,TXN-18313
AZI-2504-55,2025-04-10,Azithral 500,118.5,1,118.5,TXN-18314
GLY-2503-52,2025-04-10,Glycomet 500,22.5,1,22.5,TXN-18315
TEL-2504-89,2025-04-10,Telma 40,220.0,2,440.0,TXN-18316
GLY-2503-29,2025-04-10,Glycomet 500,22.5,4,90.0,TXN-18317
GLY-2504-18,2025-04-10,Glycomet 500,22.5,3,67.5,TXN-18318
DOL-2503-45,2025-04-10,Dolo 650,30.0,2,60.0,TXN-18319
TEL-2504-89,2025-04-10,Telma 40,220.0,1,220.0,TXN-18320
DOL-2503-45,2025-04-10,Dolo 650,30.0,2,60.0,TXN-18321
GEN-18322,2025-04-10,Telma 40,220.0,2,440.0,TXN-18322
ALL-2504-51,2025-04-11,Allegra 120,198.0,6,1188.0,TXN-18323
PAN-2503-67,2025-04-11,Pan 40,155.0,5,775.0,TXN-18324
GEN-18325,2025-04-11,Dolo 650,30.0,4,120.0,TXN-18325
ALL-2504-51,2025-04-11,Allegra 120,198.0,9,1782.0,TXN-18326
TEL-2503-22,2025-04-11,Telma 40,220.0,1,220.0,TXN-18327
ALL-2503-25,2025-04-11,Allegra 120,198.0,8,1584.0,TXN-18328
PAN-2503-67,2025-04-11,Pan 40,155.0,2,310.0,TXN-18329
AZI-2504-55,2025-04-11,Azithral 500,118.5,3,355.5,TXN-18330
AZI-2503-83,2025-04-11,Azithral 500,118.5,4,474.0,TXN-18331
ALL-2503-25,2025-04-11,Allegra 120,198.0,4,792.0,TXN-18332
ALL-2504-51,2025-04-12,Allegra 120,198.0,7,1386.0,TXN-18333
AZI-2503-83,2025-04-12,Azithral 500,118.5,5,592.5,TXN-18334
TEL-2503-58,2025-04-12,Telma 40,220.0,2,440.0,TXN-18335
ALL-2503-25,2025-04-12,Allegra 120,198.0,5,990.0,TXN-18336
TEL-2504-89,2025-04-12,Telma 40,220.0,5,1100.0,TXN-18337
PAN-2504-92,2025-04-12,Pan 40,155.0,2,310.0,TXN-18338
GEN-18339,2025-04-12,Allegra 120,198.0,3,594.0,TXN-18339
GEN-18340,2025-04-12,Pan 40,155.0,4,620.0,TXN-18340
DOL-2504-18,2025-04-12,Dolo 650,30.0,5,150.0,TXN-18341
AZI-2504-55,2025-04-13,Azithral 500,118.5,3,355.5,TXN-18342
GLY-2503-52,2025-04-13,Glycomet 500,22.5,5,112.5,TXN-18343
TEL-2503-22,2025-04-13,Telma 40,220.0,3,660.0,TXN-18344
ALL-2503-25,2025-04-13,Allegra 120,198.0,3,594.0,TXN-18345
DOL-2504-18,2025-04-13,Dolo 650,30.0,5,150.0,TXN-18346
ALL-2503-56,2025-04-13,Allegra 120,198.0,4,792.0,TXN-18347
DOL-2503-45,2025-04-13,Dolo 650,30.0,2,60.0,TXN-18348
PAN-2503-21,2025-04-13,Pan 40,155.0,5,775.0,TXN-18349
PAN-2503-21,2025-04-14,Pan 40,155.0,3,465.0,TXN-18350
PAN-2503-67,2025-04-14,Pan 40,155.0,3,465.0,TXN-18351
GLY-2503-29,2025-04-14,Glycomet 500,22.5,1,22.5,TXN-18352
AZI-2504-55,2025-04-14,Azithral 500,118.5,2,237.0,TXN-18353
PAN-2503-67,2025-04-14,Pan 40,155.0,5,775.0,TXN-18354
PAN-2504-92,2025-04-14,Pan 40,155.0,4,620.0,TXN-18355
AZI-2503-81,2025-04-14,Azithral 500,118.5,5,592.5,TXN-18356
GLY-2504-18,2025-04-14,Glycomet 500,22.5,2,45.0,TXN-18357
TEL-2503-22,2025-04-14,Telma 40,220.0,3,660.0,TXN-18358
GEN-18359,2025-04-14,Allegra 120,198.0,4,792.0,TXN-18359
GEN-18360,2025-04-14,Dolo 650,30.0,4,120.0,TXN-18360
ALL-2503-25,2025-04-15,Allegra 120,198.0,6,1188.0,TXN-18361
ALL-2503-25,2025-04-15,Allegra 120,198.0,5,990.0,TXN-18362
AZI-2504-55,2025-04-15,Azithral 500,,3,,TXN-18363
DOL-2503-33,2025-04-15,Dolo 650,30.0,2,60.0,TXN-18364
ALL-2503-25,2025-04-15,Allegra 120,198.0,6,1188.0,TXN-18365
TEL-2504-89,2025-04-15,Telma 40,220.0,1,220.0,TXN-18366
TEL-2504-89,2025-04-15,Telma 40,220.0,2,440.0,TXN-18367
GLY-2504-18,2025-04-15,Glycomet 500,22.5,1,22.5,TXN-18368
AZI-2504-55,2025-04-15,Azithral 500,118.5,2,237.0,TXN-18369
TEL-2504-89,2025-04-15,Telma 40,220.0,5,1100.0,TXN-18370
ALL-2503-56,2025-04-16,Allegra 120,198.0,8,1584.0,TXN-18371
TEL-2503-22,2025-04-16,Telma 40,220.0,5,1100.0,TXN-18372
TEL-2503-58,2025-04-16,Telma 40,220.0,2,440.0,TXN-18373
GEN-18374,2025-04-16,Pan 40,155.0,5,775.0,TXN-18374
GLY-2504-18,2025-04-16,Glycomet 500,22.5,2,45.0,TXN-18375
TEL-2503-58,2025-04-16,Telma 40,2200.0,5,11000.0,TXN-18376
TEL-2503-22,2025-04-16,Telma 40,220.0,1,220.0,TXN-18377
PAN-2503-67,2025-04-16,Pan 40,155.0,1,155.0,TXN-18378
TEL-2504-89,2025-04-16,Telma 40,220.0,2,440.0,TXN-18379
TEL-2504-89,2025-04-16,Telma 40,220.0,3,660.0,TXN-18380
ALL-2504-51,2025-04-16,Allegra 120,198.0,7,1386.0,TXN-18381
PAN-2504-92,2025-04-16,Pan 40,155.0,5,775.0,TXN-18382
ALL-2503-56,2025-04-16,Allegra 120,198.0,10,1980.0,TXN-18383
GLY-2503-29,2025-04-17,Glycomet 500,22.5,1,22.5,TXN-18384
GEN-18385,2025-04-17,Allegra 120,198.0,6,1188.0,TXN-18385
AZI-2503-83,2025-04-17,Azithral 500,118.5,5,592.5,TXN-18386
PAN-2503-67,2025-04-17,Pan 40,155.0,1,155.0,TXN-18387
GLY-2503-52,2025-04-17,Glycomet 500,22.5,5,112.5,TXN-18388
DOL-2503-33,2025-04-17,Dolo 650,30.0,1,30.0,TXN-18389
DOL-2504-18,2025-04-17,Dolo 650,30.0,2,60.0,TXN-18390
GLY-2503-29,2025-04-17,Glycomet 500,22.5,2,45.0,TXN-18391
TEL-2503-58,2025-04-17,Telma 40,220.0,2,440.0,TXN-18392
AZI-2503-81,2025-04-17,Azithral 500,118.5,2,237.0,TXN-18393
TEL-2503-22,2025-04-17,Telma 40,220.0,3,660.0,TXN-18394
PAN-2504-92,2025-04-17,Pan 40,155.0,3,465.0,TXN-18395
TEL-2503-22,2025-04-17,Telma 40,220.0,3,660.0,TXN-18396
PAN-2504-92,2025-04-17,Pan 40,155.0,1,155.0,TXN-18397
AZI-2504-55,2025-04-18,Azithral 500,118.5,2,237.0,TXN-18398
AZI-2503-81,2025-04-18,Azithral 500,118.5,3,355.5,TXN-18399
GEN-18400,2025-04-18,Azithral 500,118.5,1,118.5,TXN-18400
PAN-2503-67,2025-04-18,Pan 40,155.0,5,775.0,TXN-18401
PAN-2503-21,2025-04-18,Pan 40,155.0,1,155.0,TXN-18402
DOL-2503-33,2025-04-18,Dolo 650,30.0,4,120.0,TXN-18403
ALL-2503-25,2025-04-19,Allegra 120,198.0,6,1188.0,TXN-18404
TEL-2503-58,2025-04-19,Telma 40,220.0,5,1100.0,TXN-18405
GEN-18406,2025-04-19,Pan 40,155.0,4,620.0,TXN-18406
GLY-2503-29,2025-04-19,Glycomet 500,22.5,4,90.0,TXN-18407
TEL-2503-58,2025-04-19,Telma 40,220.0,3,660.0,TXN-18408
GLY-2503-52,2025-04-19,Glycomet 500,22.5,2,45.0,TXN-18409
DOL-2504-18,2025-04-19,Dolo 650,30.0,4,120.0,TXN-18410
ALL-2503-25,2025-04-19,Allegra 120,198.0,6,1188.0,TXN-18411
ALL-2503-56,2025-04-19,Allegra 120,198.0,7,1386.0,TXN-18412
TEL-2503-22,2025-04-19,Telma 40,220.0,1,220.0,TXN-18413
ALL-2504-51,2025-04-19,Allegra 120,198.0,10,1980.0,TXN-18414
ALL-2503-56,2025-04-20,Allegra 120,198.0,5,990.0,TXN-18415
DOL-2503-45,2025-04-20,Dolo 650,30.0,1,30.0,TXN-18416
PAN-2503-21,2025-04-20,Pan 40,155.0,1,155.0,TXN-18417
ALL-2503-25,2025-04-20,Allegra 120,198.0,10,1980.0,TXN-18418
AZI-2504-55,2025-04-20,Azithral 500,118.5,1,118.5,TXN-18419
GLY-2503-29,2025-04-20,Glycomet 500,22.5,5,112.5,TXN-18420
AZI-2503-81,2025-04-20,Azithral 500,118.5,5,592.5,TXN-18421
DOL-2503-45,2025-04-20,Dolo 650,30.0,3,90.0,TXN-18422
PAN-2503-21,2025-04-20,Pan 40,155.0,3,465.0,TXN-18423
DOL-2503-33,2025-04-20,Dolo 650,30.0,3,90.0,TXN-18424
ALL-2503-25,2025-04-20,Allegra 120,198.0,9,1782.0,TXN-18425
ALL-2503-56,2025-04-20,Allegra 120,198.0,3,594.0,TXN-18426
ALL-2503-25,2025-04-20,Allegra 120,198.0,7,1386.0,TXN-18427
TEL-2503-22,2025-04-21,Telma 40,220.0,4,880.0,TXN-18428
TEL-2503-58,2025-04-21,Telma 40,220.0,3,660.0,TXN-18429
ALL-2503-56,2025-04-21,Allegra 120,198.0,6,1188.0,TXN-18430
AZI-2503-81,2025-04-21,Azithral 500,118.5,2,237.0,TXN-18431
ALL-2503-25,2025-04-21,Allegra 120,198.0,6,1188.0,TXN-18432
GLY-2503-52,2025-04-21,Glycomet 500,22.5,1,22.5,TXN-18433
